date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:06	21752/21752	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:06%20GMT	https://rosengroup.ca/wp-json/wp/v2/pages/419	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/wp/v2/pages/419.json	(from https://rosengroup.ca/client-referrals/)
11:31:07	2394/2394	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:07%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fclient-referrals%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed172f.json	(from https://rosengroup.ca/client-referrals/)
11:31:07	2561/2561	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:07%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fclient-referrals%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed5c41	(from https://rosengroup.ca/client-referrals/)
11:31:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:07%20GMT	https://rosengroup.ca/?p=419	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/indexbdfa.html	(from https://rosengroup.ca/client-referrals/)
11:31:08	112349/112349	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:31:08%20GMT	https://rosengroup.ca/client-referrals/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/client-referrals/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	(from https://rosengroup.ca/client-referrals/)
11:31:10	18135/18135	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:10%20GMT	https://rosengroup.ca/wp-json/wp/v2/pages/3528	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/wp/v2/pages/3528.json	(from https://rosengroup.ca/frequently-asked-questions/)
11:31:10	2451/2451	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:10%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffrequently-asked-questions%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed4da1.json	(from https://rosengroup.ca/frequently-asked-questions/)
11:31:10	2618/2618	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:10%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffrequently-asked-questions%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed4b03	(from https://rosengroup.ca/frequently-asked-questions/)
11:31:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:10%20GMT	https://rosengroup.ca/?p=3528	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/indexe050.html	(from https://rosengroup.ca/frequently-asked-questions/)
11:31:10	4692/4692	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:31:11%20GMT	https://rosengroup.ca/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/cdn-cgi/l/email-protection.html	(from https://rosengroup.ca/frequently-asked-questions/)
11:31:11	459085/459085	---M--	200	added ('OK')	application/pdf	etag:%226376cbae-7014d%22	https://rosengroup.ca/wp-content/uploads/2022/11/How-to-Sign-up-for-Online-Access-Client-Access-Site-RJCS.pdf	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/11/How-to-Sign-up-for-Online-Access-Client-Access-Site-RJCS.pdf	(from https://rosengroup.ca/frequently-asked-questions/)
11:31:12	112409/112409	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:31:12%20GMT	https://rosengroup.ca/frequently-asked-questions/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/frequently-asked-questions/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	(from https://rosengroup.ca/frequently-asked-questions/)
11:31:12	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22678a8b9a-4d7%22	https://rosengroup.ca/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://rosengroup.ca/frequently-asked-questions/)
11:31:13	1082/1082	---MCZ	200	added ('OK')	text/css	etag:W/%226791163f-43a%22	https://rosengroup.ca/wp-content/et-cache/587/et-divi-dynamic-tb-20-tb-46-587-late.css?ver=1737561663	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/587/et-divi-dynamic-tb-20-tb-46-587-late056a.css	(from https://rosengroup.ca/book-a-meeting/)
11:31:13	21470/21470	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:13%20GMT	https://rosengroup.ca/wp-json/wp/v2/pages/587	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/wp/v2/pages/587.json	(from https://rosengroup.ca/book-a-meeting/)
11:31:14	2340/2340	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:14%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fbook-a-meeting%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed1c0a.json	(from https://rosengroup.ca/book-a-meeting/)
11:31:14	2507/2507	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:14%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fbook-a-meeting%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed9981	(from https://rosengroup.ca/book-a-meeting/)
11:31:14	408224/408224	---M--	200	added ('OK')	image/jpeg	etag:%22618023e2-63aa0%22	https://rosengroup.ca/wp-content/uploads/2021/11/consultant-meeting-with-clients.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2021/11/consultant-meeting-with-clients.jpg	(from https://rosengroup.ca/book-a-meeting/)
11:31:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:14%20GMT	https://rosengroup.ca/?p=587	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/index4c2b.html	(from https://rosengroup.ca/book-a-meeting/)
11:31:14	12608/12608	---MCZ	200	added ('OK')	text/css	etag:W/%226791163f-3140%22	https://rosengroup.ca/wp-content/et-cache/587/et-core-unified-tb-20-tb-46-deferred-587.min.css?ver=1737561663	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/587/et-core-unified-tb-20-tb-46-deferred-587.min056a.css	(from https://rosengroup.ca/book-a-meeting/)
11:31:16	112337/112337	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:31:16%20GMT	https://rosengroup.ca/book-a-meeting/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/book-a-meeting/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	(from https://rosengroup.ca/book-a-meeting/)
11:31:16	187119/187119	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:31:16%20GMT	https://rosengroup.ca/book-a-meeting/yorkville-clients/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/book-a-meeting/yorkville-clients/index.html	(from https://rosengroup.ca/book-a-meeting/)
11:31:16	187175/187175	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:31:16%20GMT	https://rosengroup.ca/book-a-meeting/oakville-clients/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/book-a-meeting/oakville-clients/index.html	(from https://rosengroup.ca/book-a-meeting/)
11:31:16	187205/187205	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:31:16%20GMT	https://rosengroup.ca/book-a-meeting/pointe-claire-clients/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/book-a-meeting/pointe-claire-clients/index.html	(from https://rosengroup.ca/book-a-meeting/)
11:31:16	24524/24524	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:16%20GMT	https://rosengroup.ca/wp-json/wp/v2/pages/443	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/wp/v2/pages/443.json	(from https://rosengroup.ca/disclaimers/)
11:31:17	4219/4219	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:17%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fdisclaimers%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embedcee7.json	(from https://rosengroup.ca/disclaimers/)
11:31:17	4456/4456	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:17%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fdisclaimers%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed5737	(from https://rosengroup.ca/disclaimers/)
11:31:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:17%20GMT	https://rosengroup.ca/?p=443	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/indexe0b1.html	(from https://rosengroup.ca/disclaimers/)
11:31:18	112319/112319	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:31:18%20GMT	https://rosengroup.ca/disclaimers/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/disclaimers/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	(from https://rosengroup.ca/disclaimers/)
11:31:18	317712/317712	---M--	200	added ('OK')	image/jpeg	etag:%226227930d-4d910%22	https://rosengroup.ca/wp-content/uploads/2022/03/disclaimers_header-bg.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/03/disclaimers_header-bg.jpg	(from https://rosengroup.ca/disclaimers/)
11:31:19	4598/4598	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259800707-11f6%22	https://rosengroup.ca/wp-includes/js/mediaelement/mejs-controls.svg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-includes/js/mediaelement/mejs-controls.svg	(from https://rosengroup.ca/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
11:31:19	1082/1082	---MCZ	200	added ('OK')	text/css	etag:W/%2267911ccc-43a%22	https://rosengroup.ca/wp-content/et-cache/10287/et-divi-dynamic-tb-20-tb-46-10287-late.css?ver=1737563340	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/10287/et-divi-dynamic-tb-20-tb-46-10287-late8673.css	(from https://rosengroup.ca/fr/about-us/)
11:31:20	16933/16933	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:20%20GMT	https://rosengroup.ca/fr/wp-json/wp/v2/pages/10287	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/wp/v2/pages/10287.json	(from https://rosengroup.ca/fr/about-us/)
11:31:20	2446/2446	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:20%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fabout-us%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embedcd34.json	(from https://rosengroup.ca/fr/about-us/)
11:31:21	2608/2608	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:21%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embeddc90	(from https://rosengroup.ca/fr/about-us/)
11:31:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:21%20GMT	https://rosengroup.ca/fr/?p=10287	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/index81ca.html	(from https://rosengroup.ca/fr/about-us/)
11:31:21	12608/12608	---MCZ	200	added ('OK')	text/css	etag:W/%2267911ccc-3140%22	https://rosengroup.ca/wp-content/et-cache/10287/et-core-unified-tb-20-tb-46-deferred-10287.min.css?ver=1737563340	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/10287/et-core-unified-tb-20-tb-46-deferred-10287.min8673.css	(from https://rosengroup.ca/fr/about-us/)
11:31:22	19762/19762	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:22%20GMT	https://rosengroup.ca/fr/wp-json/wp/v2/pages/388	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/wp/v2/pages/388.json	(from https://rosengroup.ca/fr/contact-us/)
11:31:22	2457/2457	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:22%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fcontact-us%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embed70f7.json	(from https://rosengroup.ca/fr/contact-us/)
11:31:22	2621/2621	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:22%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embed9b31	(from https://rosengroup.ca/fr/contact-us/)
11:31:23	17855/17855	---MCZ	200	added ('OK')	text/css	etag:W/%2267911ccc-45bf%22	https://rosengroup.ca/wp-content/et-cache/223/et-divi-dynamic-tb-20-tb-46-223-late.css?ver=1737563340	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/223/et-divi-dynamic-tb-20-tb-46-223-late8673.css	(from https://rosengroup.ca/fr/our-clients/)
11:31:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:23%20GMT	https://rosengroup.ca/fr/?p=388	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/index42a9.html	(from https://rosengroup.ca/fr/contact-us/)
11:31:23	32963/32963	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:23%20GMT	https://rosengroup.ca/fr/wp-json/wp/v2/pages/223	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/wp/v2/pages/223.json	(from https://rosengroup.ca/fr/our-clients/)
11:31:24	2406/2406	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:24%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Four-clients%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embed0db1.json	(from https://rosengroup.ca/fr/our-clients/)
11:31:24	2570/2570	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:24%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Four-clients%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embed955e	(from https://rosengroup.ca/fr/our-clients/)
11:31:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:24%20GMT	https://rosengroup.ca/fr/?p=223	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/indexd027.html	(from https://rosengroup.ca/fr/our-clients/)
11:31:24	21178/21178	---MCZ	200	added ('OK')	text/css	etag:W/%2267911ccc-52ba%22	https://rosengroup.ca/wp-content/et-cache/223/et-core-unified-tb-20-tb-46-deferred-223.min.css?ver=1737563340	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/223/et-core-unified-tb-20-tb-46-deferred-223.min8673.css	(from https://rosengroup.ca/fr/our-clients/)
11:31:25	17855/17855	---MCZ	200	added ('OK')	text/css	etag:W/%2267911cce-45bf%22	https://rosengroup.ca/wp-content/et-cache/377/et-divi-dynamic-tb-20-tb-46-377-late.css?ver=1737563341	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/377/et-divi-dynamic-tb-20-tb-46-377-late7e9c.css	(from https://rosengroup.ca/fr/doctors/)
11:31:25	48699/48699	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:25%20GMT	https://rosengroup.ca/fr/wp-json/wp/v2/pages/377	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/wp/v2/pages/377.json	(from https://rosengroup.ca/fr/doctors/)
11:31:26	2395/2395	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:26%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fdoctors%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embed1b83.json	(from https://rosengroup.ca/fr/doctors/)
11:31:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:26%20GMT	https://rosengroup.ca/fr/?p=377	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/indexa7ab.html	(from https://rosengroup.ca/fr/doctors/)
11:31:26	2559/2559	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:26%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fdoctors%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embed8798	(from https://rosengroup.ca/fr/doctors/)
11:31:26	24051/24051	---MCZ	200	added ('OK')	text/css	etag:W/%2267911cce-5df3%22	https://rosengroup.ca/wp-content/et-cache/377/et-core-unified-tb-20-tb-46-deferred-377.min.css?ver=1737563342	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/377/et-core-unified-tb-20-tb-46-deferred-377.min94fc.css	(from https://rosengroup.ca/fr/doctors/)
11:31:27	17855/17855	---MCZ	200	added ('OK')	text/css	etag:W/%2267911cce-45bf%22	https://rosengroup.ca/wp-content/et-cache/383/et-divi-dynamic-tb-20-tb-46-383-late.css?ver=1737563341	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/383/et-divi-dynamic-tb-20-tb-46-383-late7e9c.css	(from https://rosengroup.ca/fr/dental-professionals/)
11:31:27	42093/42093	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:27%20GMT	https://rosengroup.ca/fr/wp-json/wp/v2/pages/383	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/wp/v2/pages/383.json	(from https://rosengroup.ca/fr/dental-professionals/)
11:31:28	2377/2377	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:28%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fdental-professionals%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embed7a98.json	(from https://rosengroup.ca/fr/dental-professionals/)
11:31:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:28%20GMT	https://rosengroup.ca/fr/?p=383	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/index3f97.html	(from https://rosengroup.ca/fr/dental-professionals/)
11:31:28	2539/2539	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:28%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fdental-professionals%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embed3cf7	(from https://rosengroup.ca/fr/dental-professionals/)
11:31:29	19832/19832	---MCZ	200	added ('OK')	text/css	etag:W/%2267911cce-4d78%22	https://rosengroup.ca/wp-content/et-cache/383/et-core-unified-tb-20-tb-46-deferred-383.min.css?ver=1737563342	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/383/et-core-unified-tb-20-tb-46-deferred-383.min94fc.css	(from https://rosengroup.ca/fr/dental-professionals/)
11:31:29	7553/7553	---MCZ	200	added ('OK')	text/css	etag:W/%2267911cd0-1d81%22	https://rosengroup.ca/wp-content/et-cache/458/et-divi-dynamic-tb-20-tb-46-458-late.css?ver=1737563344	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/458/et-divi-dynamic-tb-20-tb-46-458-lateef6a.css	(from https://rosengroup.ca/fr/wealthy-families/)
11:31:30	27554/27554	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:30%20GMT	https://rosengroup.ca/fr/wp-json/wp/v2/pages/458	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/wp/v2/pages/458.json	(from https://rosengroup.ca/fr/wealthy-families/)
11:31:30	2488/2488	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:30%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fwealthy-families%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embedabdf.json	(from https://rosengroup.ca/fr/wealthy-families/)
11:31:30	2653/2653	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:30%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fwealthy-families%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embeda0b4	(from https://rosengroup.ca/fr/wealthy-families/)
11:31:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:30%20GMT	https://rosengroup.ca/fr/?p=458	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/indexf7f8.html	(from https://rosengroup.ca/fr/wealthy-families/)
11:31:30	14012/14012	---MCZ	200	added ('OK')	text/css	etag:W/%2267911cd0-36bc%22	https://rosengroup.ca/wp-content/et-cache/458/et-core-unified-tb-20-tb-46-deferred-458.min.css?ver=1737563344	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/458/et-core-unified-tb-20-tb-46-deferred-458.minef6a.css	(from https://rosengroup.ca/fr/wealthy-families/)
11:31:31	85130/85130	---M--	200	added ('OK')	image/png	etag:%2266e8431d-14c8a%22	https://rosengroup.ca/wp-content/uploads/2024/09/your-family_wealth-management_fr-1.png	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2024/09/your-family_wealth-management_fr-1.png	(from https://rosengroup.ca/fr/wealthy-families/)
11:31:31	20605/20605	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:31%20GMT	https://rosengroup.ca/fr/wp-json/wp/v2/pages/3132	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/wp/v2/pages/3132.json	(from https://rosengroup.ca/fr/client-contact-us/)
11:31:32	2519/2519	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:32%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fclient-contact-us%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embede48b.json	(from https://rosengroup.ca/fr/client-contact-us/)
11:31:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:31:32%20GMT	https://rosengroup.ca/fr/?p=3132	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/index3765.html	(from https://rosengroup.ca/fr/client-contact-us/)
11:31:32	2685/2685	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:31:32%20GMT	https://rosengroup.ca/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Ffr%2Fclient-contact-us%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/oembed/1.0/embed3f58	(from https://rosengroup.ca/fr/client-contact-us/)
11:31:34	16201/16201	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:31:34%20GMT	https://rosengroup.ca/fr/wp-json/wp/v2/pages/10177	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/wp-json/wp/v2/pages/10177.json	(from https://rosengroup.ca/fr/our-custodian/)
